left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,prefix,word,frame_file
0.6579582095146179,0.32321983575820923,0.24714571237564087,0.9997966885566711,0.5885371565818787,0.3225327432155609,-0.5890607833862305,0.9999922513961792,0.5708425641059875,0.5310508012771606,0.2760774493217468,0.9996778964996338,0.5347012281417847,0.5308036208152771,-0.27528253197669983,0.9999433755874634,0.5103923082351685,0.661955714225769,0.6419954299926758,0.551313042640686,0.5809675455093384,0.6715248823165894,-0.3720765709877014,0.9895306825637817,0.39268842339515686,0.7722907066345215,1.0985653400421143,0.6889134645462036,0.547583281993866,0.8092015385627747,-0.12754783034324646,0.9887654781341553,F,bank,Fbank_0034.jpg
0.6540182828903198,0.3287874162197113,0.2467997968196869,0.9997228980064392,0.582431435585022,0.32734063267707825,-0.5943729281425476,0.9999860525131226,0.5804555416107178,0.5360356569290161,0.2721030116081238,0.9996544122695923,0.5346122980117798,0.5396243333816528,-0.2714969217777252,0.9999247789382935,0.5086972713470459,0.6700968742370605,0.6166569590568542,0.5303996801376343,0.5683038830757141,0.6838866472244263,-0.33580318093299866,0.9811471700668335,0.364676833152771,0.7629117965698242,1.036176323890686,0.6838089823722839,0.5590574145317078,0.8165149688720703,-0.07498504221439362,0.9809534549713135,F,bank,Fbank_0035.jpg
0.6463125348091125,0.35045841336250305,0.14999091625213623,0.999251663684845,0.5819967985153198,0.3478715717792511,-0.688870370388031,0.9999067783355713,0.563508927822113,0.5526890754699707,0.2616351842880249,0.9995431900024414,0.5227325558662415,0.5566167831420898,-0.2610984742641449,0.9998478889465332,0.5476575493812561,0.6815361380577087,0.5232999324798584,0.42336857318878174,0.5681266784667969,0.6973411440849304,-0.09474049508571625,0.9668128490447998,0.4025879502296448,0.7579071521759033,0.875610888004303,0.6190093159675598,0.4915344715118408,0.8154892921447754,0.24903227388858795,0.9492097496986389,F,bank,Fbank_0036.jpg
0.6359325051307678,0.34048569202423096,0.17285965383052826,0.9966688752174377,0.5932921171188354,0.33960849046707153,-0.6412878036499023,0.9988172650337219,0.558609127998352,0.5442481637001038,0.24728010594844818,0.9984549283981323,0.5086374878883362,0.5487458109855652,-0.246625155210495,0.9992764592170715,0.5789279341697693,0.6751474142074585,0.4458400309085846,0.5105965733528137,0.528053879737854,0.6946133971214294,-0.12285599857568741,0.9638458490371704,0.46360406279563904,0.7785536646842957,0.7780293822288513,0.7224059104919434,0.4334733188152313,0.801896333694458,0.23690205812454224,0.9374175071716309,F,bank,Fbank_0037.jpg
0.6173175573348999,0.31894195079803467,0.27597537636756897,0.9994969367980957,0.6116631627082825,0.3273714780807495,-0.5392298698425293,0.9999420642852783,0.5421842932701111,0.5306934714317322,0.26227855682373047,0.9998169541358948,0.5098904967308044,0.5333707928657532,-0.26148757338523865,0.9999642372131348,0.5783652663230896,0.6662954688072205,0.5301937460899353,0.6143848299980164,0.47007423639297485,0.681522011756897,-0.28688356280326843,0.9908432960510254,0.5704057216644287,0.7922419309616089,0.8698278069496155,0.8226229548454285,0.34095028042793274,0.8049805164337158,-0.07218652963638306,0.9889929890632629,F,bank,Fbank_0038.jpg
0.627147912979126,0.32275107502937317,0.28195467591285706,0.9992732405662537,0.6051640510559082,0.3276101350784302,-0.5777700543403625,0.9999088048934937,0.5664632320404053,0.5372015237808228,0.25969865918159485,0.9996695518493652,0.5130969882011414,0.5345041155815125,-0.2590208649635315,0.9998989105224609,0.5762915015220642,0.6720989942550659,0.4981185793876648,0.683809757232666,0.464042603969574,0.6822077035903931,-0.17129217088222504,0.9819804430007935,0.5720112323760986,0.8000776767730713,0.7968639135360718,0.8630712628364563,0.2959044575691223,0.7875601053237915,0.10192910581827164,0.9730892181396484,F,bank,Fbank_0039.jpg
0.6425572037696838,0.342540442943573,0.26220154762268066,0.9994459748268127,0.5835853815078735,0.3378559350967407,-0.6559537649154663,0.999758780002594,0.5725455284118652,0.554800808429718,0.27381742000579834,0.9998421669006348,0.5000903010368347,0.5541951060295105,-0.2732749581336975,0.9998133778572083,0.5848047137260437,0.6864051222801208,0.46493208408355713,0.7970851063728333,0.5066943764686584,0.6962031126022339,-0.21343965828418732,0.9779037237167358,0.5072678327560425,0.7977544665336609,0.7353272438049316,0.9041836261749268,0.3106909394264221,0.7601317167282104,0.22340591251850128,0.9387079477310181,F,bank,Fbank_0040.jpg
0.6479299664497375,0.33890682458877563,0.20991216599941254,0.9972098469734192,0.5915467739105225,0.3384556174278259,-0.6530767679214478,0.999381422996521,0.5509301424026489,0.5486916899681091,0.26900067925453186,0.9977978467941284,0.5095875263214111,0.5567582845687866,-0.2682582139968872,0.9988369345664978,0.569588840007782,0.683806836605072,0.4953097999095917,0.40079939365386963,0.5546602606773376,0.6983897089958191,-0.13960355520248413,0.937826931476593,0.4296247661113739,0.778539776802063,0.802161455154419,0.6113875508308411,0.40427935123443604,0.7833051681518555,0.2555592656135559,0.8666451573371887,F,bank,Fbank_0041.jpg
0.6504497528076172,0.3242979645729065,0.2939431369304657,0.9996042847633362,0.5972650051116943,0.318652480840683,-0.6091312766075134,0.9999819993972778,0.5409574508666992,0.5275664329528809,0.29099711775779724,0.9994223117828369,0.5196899175643921,0.5292453765869141,-0.2901209890842438,0.9998555183410645,0.48320698738098145,0.6599687933921814,0.566182017326355,0.47862905263900757,0.5706608891487122,0.6706231832504272,-0.3976798951625824,0.9806931614875793,0.380398154258728,0.7747980952262878,0.956843376159668,0.6345017552375793,0.49036905169487,0.8008548617362976,-0.15586116909980774,0.981708288192749,F,bank,Fbank_0042.jpg
0.6640509963035583,0.3246714472770691,0.2552392780780792,0.9995939135551453,0.5970523953437805,0.32451310753822327,-0.5868282318115234,0.9999843835830688,0.5664024949073792,0.5325810313224792,0.28092512488365173,0.9996246099472046,0.5300360321998596,0.5343344807624817,-0.28018975257873535,0.9999254941940308,0.4881696403026581,0.6647797226905823,0.5879780054092407,0.599589467048645,0.569851279258728,0.6790581345558167,-0.4605574309825897,0.9882672429084778,0.33831870555877686,0.7666572332382202,0.9798935651779175,0.7622221112251282,0.5830307006835938,0.8210284113883972,-0.25952500104904175,0.9861780405044556,F,bank,Fbank_0043.jpg
