filename,right_shoulder_x,right_shoulder_y,right_hip_x,right_hip_y,right_knee_x,right_knee_y,right_ankle_x,right_ankle_y,right_heel_x,right_heel_y,right_foot_index_x,right_foot_index_y,Label
frame_00109.jpg,397.23,107.85,389.56,228,350.63,308.99,258.07,318.58,249.7,312.2,244.61,339.05,1
frame_00110.jpg,395.77,113.63,386.59,231.59,347.89,316.55,260.4,314.09,252.25,305.78,239.74,334.18,1
frame_00111.jpg,398.19,110.3,391.72,225.27,346.65,296.8,262.91,308.47,256.37,302.09,241.19,328.17,1
frame_00112.jpg,401.6,109.83,387.14,228.99,355.7,297.04,272.11,308.16,264.95,297.69,245.16,325.83,1
frame_00113.jpg,401.68,111.15,387.21,223.12,357.37,296.5,278.11,299.84,272.4,292.03,255.15,319.82,1
frame_00114.jpg,398.38,114.87,383.44,227,359.72,301.76,282.43,299.41,277.44,288.02,263.23,318.77,1
frame_00115.jpg,400.1,119.14,388.66,224.02,366.23,298.78,291.27,299.75,285.86,290.32,266.36,320.8,1
frame_00116.jpg,399.31,117.65,381.09,227.68,386.77,303.42,306.81,303.95,299.07,296.79,277.4,325.7,1
frame_00117.jpg,399.32,122.53,388,237.42,406.74,326.81,319.81,307.15,307.31,299.21,294.09,340.31,1
frame_00118.jpg,399.18,121.28,380.73,232.8,415.12,321.78,321.71,304.31,309.03,294.41,291.41,336.46,1
frame_00119.jpg,402.42,124.89,384.38,236.73,423.56,325.98,327.46,311.39,315.82,303.69,303.05,345.59,1
frame_00120.jpg,405.38,120.39,391.07,230.95,428.73,326.64,336.18,318.27,326.09,308.94,321.6,355.71,1
frame_00121.jpg,401.45,121.61,385.35,232.76,430.75,326.52,343.77,320.76,334.44,312.75,328.07,356.44,1
frame_00122.jpg,404.35,121.55,383.87,228.29,434.13,312.99,348.45,322.62,339.14,317.22,336.09,357.58,1
frame_00123.jpg,401.08,117.1,383.61,226.4,432.5,309.08,351.2,333.02,342.32,330.1,347.06,363.84,1
frame_00124.jpg,402.84,115.43,383.32,231.92,457.24,302.28,372.53,342.88,356.29,347.75,374.37,385.93,1
frame_00125.jpg,396.96,109.98,381.52,226.61,431.68,311.67,366.08,350.2,353.96,350.6,376.84,385.72,1
frame_00126.jpg,397.47,109.14,377.61,234.54,460.66,298.9,373.16,352.7,357.78,356.95,387.39,394.72,1
frame_00127.jpg,390.8,103.49,374.8,227.34,385.36,320.44,299.47,393.59,283.02,401.88,312.28,434.16,1
frame_00128.jpg,388.77,99.45,376.8,224.26,464.1,281.78,413.02,366.24,390.5,373.84,433.03,403.06,1
frame_00129.jpg,388.4,97.22,373.76,216.92,462.95,283.23,416.94,373.96,398.39,384.88,425.5,413.36,1
frame_00130.jpg,386.98,95.47,374.54,220.73,431.43,311.2,370.97,386.72,352.06,394.81,389.16,415.79,1
frame_00131.jpg,383.65,93.05,378.39,215.83,466.34,288.67,431.01,390.92,413.75,404.45,462.81,412.55,1
frame_00132.jpg,387.37,91.16,382.13,215.41,428.99,312.11,371.08,373.64,354.21,380.37,388.1,398.43,1
frame_00133.jpg,387.21,91.54,378,215.86,347.49,311.2,284.35,363.72,270.26,371.66,282.77,387.36,1
frame_00134.jpg,387.85,95.03,382.54,219.65,456.88,299.23,467.08,402.26,459.12,415.02,510.08,408.88,1
frame_00135.jpg,387.97,93.56,378.59,223.72,454.57,302.55,471.02,403,459.76,417.4,509.29,412.57,1
frame_00136.jpg,388.93,93.28,384.47,222.04,452.03,305.91,478.74,405.52,472.73,422.8,517.8,432.9,1
frame_00137.jpg,388.61,94.86,385.05,224.76,454.3,309.03,480.84,407.24,472.4,425.42,523,440.37,1
frame_00138.jpg,389.35,96.19,381.18,222.91,352.96,311.71,265.8,317.24,243.87,303.67,236.2,347.75,1
frame_00139.jpg,390.81,96.77,387.28,218.12,448.48,311.96,470.32,404.69,465.02,423.12,511.81,414.94,1
frame_00140.jpg,388.5,101.5,373.5,220.25,353.28,313.18,264.02,308.62,254.33,292.43,236.6,335.48,1
frame_00141.jpg,389.33,102.55,368.49,218.24,352.53,312.52,263.35,300.66,259.33,291.04,242.01,330.43,1
frame_00142.jpg,389.59,104.11,366.56,221.39,371.19,305.9,277.73,299.49,269.78,282.61,249.27,324.86,1
frame_00143.jpg,392,108.28,367.98,225.84,371.2,301.48,276.95,289.82,273.33,279.75,255.3,321.26,1
frame_00144.jpg,392.68,112.79,364.94,226.81,396.12,319.1,324.86,343.96,311.88,340.95,317.27,371.5,1
frame_00145.jpg,392.45,112.08,372.62,234.2,424.11,338.71,363.53,379.98,351.64,377.19,359.15,417,1
frame_00146.jpg,391.23,112.26,375.81,235.18,421.9,330.67,351.1,368.13,338.89,364.97,343.99,407.56,1
frame_00147.jpg,397.67,115.69,377.17,234.76,416.43,328.36,333.41,352.35,318.51,347.63,321.53,387.08,1
frame_00148.jpg,394.74,115.81,374.57,226.9,411.23,316.1,332.05,323.05,319.66,298.81,306.73,346.41,1
frame_00149.jpg,397.33,116.55,373.14,225.41,412.36,318.62,330.51,312.62,320.65,306.19,312.43,346.11,1
frame_00150.jpg,396.7,115.5,378.08,222.67,412.35,314.03,356.33,351.89,343.66,349.85,355.15,382.01,1
frame_00151.jpg,391.8,111.82,375.28,227.75,396.94,322.85,341.32,362.78,330.09,360.84,333.99,394.88,1
frame_00152.jpg,397.65,109.79,383.28,227.72,424.01,312.31,356.12,339.59,342.95,334.52,348.37,371.98,1
frame_00153.jpg,398.33,112.23,385.29,230.81,403.05,311.84,349.72,355.83,333.64,358.53,348.58,389.85,1
frame_00154.jpg,396.12,111.22,388.4,231.58,395.27,318.94,331.9,380.84,318.82,384.32,331.49,415.48,1
frame_00155.jpg,397.31,112.12,384.8,236.75,356.56,328.66,293.16,393.46,278.87,399.03,301.62,424.13,1
frame_00156.jpg,397.38,109.26,385.22,234.15,347.94,323.91,277.46,389.19,261.33,394.49,279.17,411.76,1
frame_00157.jpg,389.54,110.37,383.55,231.3,346.93,317.53,272.66,386.18,257.11,389.42,273.39,416.61,1
frame_00158.jpg,390.72,106.86,384.93,231.33,346.39,313.4,268.62,375.83,254.13,377.81,266.77,417.03,1
frame_00159.jpg,389.52,106.3,382.23,229.11,344.25,313.82,265.67,373.45,249.72,376.69,256.81,411.79,1
frame_00160.jpg,391.83,103.2,385.6,225.61,347.85,312.09,253.46,363.34,241.66,363.6,243.41,406.49,1
frame_00161.jpg,392.59,102.39,384.68,227.68,346.66,314.32,254.21,354.4,241.19,352.53,238.91,389.75,1
frame_00162.jpg,395.82,103.13,386.11,228.08,348.65,312.93,256.44,345.35,242.82,343.53,237.6,380.34,1
frame_00163.jpg,399.75,108.28,386.04,226.98,345.25,316.19,254.77,333.22,246.66,329.3,242.61,360.76,1
frame_00164.jpg,394.21,112.06,386.58,229.38,349.22,313.64,252.33,328.83,243.74,324.2,239.2,353.62,1
frame_00165.jpg,393.99,117.72,387.75,232.96,347.97,317.65,256.58,323.82,247.95,319.12,252.01,352.78,1
frame_00166.jpg,398.75,111.88,386.24,230.2,350.39,318.66,260.8,315.81,252.62,308.42,253.56,336.67,1
frame_00167.jpg,400.29,114.39,381.61,229.07,353.97,319.23,264.88,310.19,255,299.54,236.32,331.06,1
frame_00168.jpg,394.51,115.98,380.91,230.6,355.86,304.56,267.15,307.31,258.52,298.39,239.97,328.66,1
frame_00169.jpg,398.55,117.01,383.26,232.42,355.99,316.6,271.43,303.6,266.58,295,249.35,324.85,1
frame_00170.jpg,395.91,120.01,383.6,228.9,365.48,306.96,281.5,302.14,276.64,290.17,263.04,326.86,1
frame_00171.jpg,400.45,124.3,379.47,228.33,386.43,304.8,299.87,300.89,291.47,290.96,268.58,324.51,1
frame_00172.jpg,402.02,123.53,381.26,236.73,395.89,313.07,304.71,301.91,297.47,291.72,271.56,327.04,1
frame_00173.jpg,398.62,123.17,375.8,237.73,402.68,334.6,310.56,302.53,303.37,292.16,280.74,332.1,1
frame_00174.jpg,400.12,122.02,381.38,230.41,415.14,317.69,318.88,307.66,307.79,297.35,287.96,338.11,1
frame_00175.jpg,398.98,122,379.41,230.48,415.99,325.62,328.96,310.06,320.76,299.59,303.29,340.84,1
frame_00176.jpg,396.7,121.83,381.23,238.38,420.56,327.3,333.65,315.31,324.74,306.04,314.29,352.13,1
frame_00177.jpg,398.62,120.87,379.58,230.82,416.28,327.16,339.77,318.61,331.56,310.61,324.45,353.17,1
frame_00178.jpg,396.24,117.65,379.51,232.42,430.19,318.08,343.77,321.12,334.54,312.93,329.43,349.16,1
frame_00179.jpg,391.73,112.34,370.57,231.24,428.31,308.37,352.99,341.17,342.85,338.84,353.65,386.97,1
frame_00180.jpg,395.24,113.59,373.98,234.27,444.07,303.56,360.26,347.34,346.71,345.74,365.92,386.33,1
frame_00181.jpg,391.08,108.07,375.2,228.75,424.72,305.44,361.99,349.76,349.82,348.76,373.66,387.58,1
frame_00182.jpg,393.75,105.94,374.04,230.65,423.71,312.69,356.35,352.1,328.9,363.36,352.22,400.78,1
frame_00183.jpg,384.83,101.4,374.12,226.92,383.83,319.25,302.25,386.28,267.78,396.19,304.19,423.42,1
frame_00184.jpg,386.67,97.88,373.6,225,388.26,318.8,296.77,372.96,279.16,374.24,292.63,408.72,1
frame_00185.jpg,386.35,96.2,372.53,219.19,433.26,307.65,360.45,370.39,341.61,372.99,370.54,404.82,1
frame_00186.jpg,384.62,95.2,374.87,221.02,466.24,285.04,417.53,376.51,401.97,388.81,451.7,406.53,1
frame_00187.jpg,383.71,92.53,377.07,216.79,465.08,287.47,430.66,389.3,416.32,401.71,444.34,420.34,1
frame_00188.jpg,384.93,91.77,381.85,214.28,418.7,316.26,359.15,381.77,342.94,388.9,372.18,409.18,1
frame_00189.jpg,383.82,92.08,379.1,214.96,392.75,310.76,304.18,351.86,287.8,353.24,301.2,379.65,1
frame_00190.jpg,382.27,91.28,377.34,213.02,354.21,309.85,282.08,344.23,265.08,345.91,274.33,370.54,1
frame_00191.jpg,381.01,92.15,374.14,215.07,369.21,304.33,275.06,338.49,259.61,341.49,267.18,358.79,1
frame_00192.jpg,384.31,93.4,375.09,217.35,343.86,311.07,261.72,339.15,236.89,322.04,237.01,359.33,1
frame_00193.jpg,386.66,94.52,374.68,215.68,344.65,310.83,251.05,317.37,240.79,313.42,232.15,353.2,1
frame_00194.jpg,386.77,95.09,373.96,217.85,341.07,312.95,246.41,312,235.29,305.24,225.93,342.18,1
frame_00195.jpg,388.19,98.76,374.29,216.27,348.33,315,262.5,316.57,249.52,296.98,236.36,334.64,1
frame_00196.jpg,385.18,100.34,373.54,221.99,350.59,312.55,261.53,300.5,254.49,292.43,233.01,332.05,1
frame_00197.jpg,384.19,104.42,368.2,221.36,348.61,312.56,264.99,307.01,255.06,288.54,237.51,326.39,1
frame_00198.jpg,385.62,106.49,368.22,224.85,358.37,304.08,266.41,302.22,262.22,284.3,243.06,323.94,1
frame_00199.jpg,384.41,111.15,365.22,224.9,369.25,292.8,278.44,285.82,275.65,280.61,257.17,319.11,1
frame_00200.jpg,387.79,114.64,364.54,228.01,386.51,302.53,284.86,292.74,278.28,287.8,263.66,323.78,1
frame_00201.jpg,389.66,112.75,361.43,227.62,396.12,309.19,308.7,329.24,293.94,325.56,295.24,357.06,1
frame_00202.jpg,386.45,114.5,363.99,233.19,415.55,332.3,355.28,377.82,342.6,376.04,355.06,417.12,1
frame_00203.jpg,390.05,114.39,370.33,233.73,416.79,335.64,366.71,384.28,353.72,382.08,363.09,421.93,1
frame_00204.jpg,394.52,117.14,374.45,232.99,414.16,325.09,327.43,322.71,313.25,297.81,304.08,344.68,1
frame_00205.jpg,389.67,114.09,372.9,231.47,411.97,328.98,336.34,314.23,322.05,296.35,311.77,340.01,1
frame_00206.jpg,394.2,114.36,374.44,219.37,422.66,314.73,333.25,312.26,326.62,299.49,318.86,338.15,1
frame_00207.jpg,391.06,110.29,374.63,228,412.67,320.04,348.98,341.86,337.41,336.21,339.98,370.18,1
frame_00208.jpg,394.85,107.27,381.58,227.5,422.11,310.12,353.02,339.03,338.88,335.4,348.66,367.66,1
frame_00209.jpg,389.36,110.58,378.79,230.25,369.14,320.74,329.38,376.56,316.88,379.3,335,410.76,1
frame_00210.jpg,393.07,111.72,383.18,224.81,394.64,305.99,343.23,362.83,330.87,366.27,348.53,393.57,1
frame_00211.jpg,388.49,109.9,378.68,234.25,344.85,328.17,277.68,392.19,261.49,398.66,277.91,415.04,1
frame_00212.jpg,385.59,110.69,377.12,233.1,342.91,323.33,270.94,393.24,256.2,395.41,273.71,419.34,1
frame_00213.jpg,387.3,110.42,379.81,229.72,342.41,315.01,267.84,385.28,252.67,388.9,266.6,413.42,1
frame_00214.jpg,390.78,108.17,382.17,232.73,339.56,313.07,262.76,380.78,248.81,384.72,259.6,406.35,1
frame_00215.jpg,385.2,105.65,380.78,228.11,339.45,311.38,253.69,367.94,241.28,367.73,244.99,412.68,1
frame_00216.jpg,389.31,103.28,380.48,225.45,343.93,308.63,253.64,359.28,239.53,358.74,240.64,402.11,1
frame_00217.jpg,386.6,102.53,380.61,227.36,343.04,312.49,248.26,353.97,234.69,352.58,233.04,389.78,1
frame_00218.jpg,393.4,101.66,384.56,226.85,345.99,310.82,249.27,345.83,236.46,344.18,232.6,383.85,1
frame_00219.jpg,391.01,103.86,378.87,226.64,340.68,314.08,247.36,334.13,234.3,330.88,232.47,361.09,1
frame_00220.jpg,392.73,101.5,383.69,224.31,343,309.46,247.76,327.73,235.56,324.93,233.82,351.35,1
frame_00221.jpg,392.85,107.32,384.31,227.17,343.08,309.86,250.71,321.09,241.49,317.14,231.13,347.04,1
frame_00222.jpg,391.89,108.48,381.82,224.29,341.03,313.58,251.71,315.01,244.59,309,234.83,334.2,1
frame_00223.jpg,395.4,111.35,380.5,229.75,348.49,318.47,257.69,307.37,248.21,299.65,231.8,327.62,1
frame_00224.jpg,392.05,110.9,378.08,226.61,350.28,297.25,261.54,306.31,251.72,297.77,233.2,327.76,1
frame_00225.jpg,397.18,116.05,382.62,230.59,358.84,307.32,266.76,301.35,259.95,291.45,238.96,325.9,1
frame_00226.jpg,394.91,116.56,384.76,233.18,362.54,325,273.93,302.76,268.18,295.38,245.09,326.34,1
frame_00227.jpg,394.71,122.39,379.45,229.94,380.9,303.39,293.38,300.81,286.26,289.7,265.38,322.79,1
frame_00228.jpg,395.1,123.56,377.93,232.05,387.56,310.72,297.27,303.3,289.51,288.3,267.27,325.74,1
frame_00229.jpg,398.27,123.12,379.63,236.59,396.26,317.85,303.37,302.49,295.42,290.04,273.26,329.46,1
frame_00230.jpg,396.97,121.53,378.49,233.85,409.93,331.4,313.8,306.34,303.57,296.99,283.53,337.6,1
